user_id,name,review_count,average_stars,member_since
u_39191,Stephen,77,2.41,2022-03-02
u_39192,,35,3.34,2017-04-04
u_39193,Lori,73,2.81,2020-05-21
u_39194,Melissa,81,4.46,2021-11-04
u_39195,Jenna,34,3.38,2018-10-23
u_39196,Spencer,15,3.68,2020-05-24
u_39197,Carolyn,73,3.11,2023-09-23
u_39198,Shawn,19,2.23,2016-06-17
u_39199,Mary,75,3.37,2018-12-05
u_39200,Tara,88,4.99,2023-05-13
u_39201,Courtney,85,1.8,2021-08-18
u_39202,,63,3.89,2025-01-08
u_39203,Jonathan,82,3.85,2017-07-13
u_39204,Kimberly,26,4.12,2023-04-17
u_39205,Emma,49,2.75,2024-10-05
u_39206,Brandon,4,1.04,2017-11-20
u_39207,Aaron,66,4.62,2023-10-06
u_39208,Melanie,17,2.03,2016-01-22
u_39209,Elizabeth,1,2.6,
u_39210,Michelle,77,4.32,2018-08-07
u_39211,Kristin,74,4.49,2022-09-03
u_39212,Amy,81,3.75,2018-05-24
u_39213,Christopher,85,2.76,2015-04-18
u_39214,Aaron,9,3.58,2016-05-26
u_39215,Barbara,95,2.73,2017-03-05
u_39216,Gina,99,1.82,
u_39217,Julia,10,2.35,2022-07-19
u_39218,Samantha,49,3.42,2016-08-06
u_39219,,48,1.34,2023-10-23
u_39220,Craig,48,1.08,2016-06-01
u_39221,Katelyn,15,1.02,2024-07-21
u_39222,Jeffrey,45,1.45,2017-06-01
u_39223,Timothy,2,1.55,2020-10-06
u_39224,Ashley,58,3.7,2024-03-13
u_39225,Morgan,38,2.62,2024-10-10
u_39226,Alex,3,1.18,2016-09-10
u_39227,Jamie,90,1.75,2019-02-03
u_39228,Samuel,97,3.05,2022-07-24
u_39229,Melissa,88,3.48,2022-06-25
u_39230,Michael,59,4.94,2016-11-16
u_39231,Lauren,97,3.08,2024-04-04
u_39233,Traci,94,3.59,2019-09-06
u_39234,Angel,43,3.43,2020-03-26
u_39235,Catherine,4,2.37,2023-09-24
u_39236,Christopher,43,3.64,2021-02-22
u_39237,Christine,61,4.72,
u_39238,Donald,86,1.08,2024-04-24
u_39239,Donna,49,1.83,2024-06-21
u_39240,Richard,64,1.47,2022-02-11
u_39241,Eric,20,3.82,2024-09-17
u_39242,Jennifer,93,3.64,2019-05-02
u_39243,Scott,85,1.37,2018-01-14
u_39244,Brandon,45,1.54,2018-12-01
u_39245,Ryan,17,4.41,2023-06-11
u_39246,Miguel,66,3.37,2025-03-21
u_39247,,98,3.04,2019-11-10
u_39248,Susan,22,3.11,2015-06-14
u_39249,Heather,50,1.66,2019-02-01
u_39250,Catherine,70,2.59,2016-12-29
u_39251,Heather,25,3.33,2020-06-03
u_39252,Melissa,2,2.96,2021-06-10
u_39253,Jonathan,43,2.71,2024-09-11
u_39254,Peter,17,2.14,2020-08-25
u_39255,Ellen,73,2.48,2023-08-16
u_39256,Stephanie,20,3.71,2017-09-16
u_39257,Tyler,37,4.89,2018-04-01
u_39258,April,52,4.58,2022-06-27
u_39259,Wanda,79,4.19,2022-10-06
u_39260,Derek,26,3.85,2020-04-30
u_39261,Eric,25,2.77,2015-11-25
u_39262,Michael,64,2.58,2017-07-12
u_39263,Nicholas,31,3.63,2021-09-18
u_39264,Andrea,30,1.74,2019-07-26
u_39265,Jenny,10,4.72,2021-02-28
u_39266,Amber,38,1.47,2020-06-08
u_39267,Jennifer,85,1.46,2022-06-04
u_39268,Todd,88,1.73,2021-06-26
u_39269,Timothy,98,1.28,2020-09-16
u_39270,Jack,28,1.21,2015-11-27
u_39271,Manuel,24,1.61,2022-01-10
u_39272,Jessica,29,2.31,2017-01-12
u_39273,Donald,81,3.27,2015-06-15
u_39274,,88,3.16,2016-08-30
u_39275,Carlos,17,1.3,2016-12-22
u_39276,Debra,70,3.8,2020-04-24
u_39277,Benjamin,64,2.17,2023-08-17
u_39278,Kelly,31,2.65,2021-09-13
u_39279,Sean,57,2.47,2016-09-12
u_39280,Susan,20,2.98,2020-07-23
u_39281,Sherry,46,1.13,
u_39282,Brandon,2,1.77,2018-07-02
u_39283,Amanda,82,1.61,2021-05-11
u_39284,Denise,50,4.21,2018-09-23
u_39285,Paul,60,3.22,2016-01-30
u_39286,Christy,86,4.04,2025-03-28
u_39287,,41,3.83,2018-12-02
u_39288,,90,2.07,2024-10-13
u_39289,Dustin,76,3.04,2025-01-01
u_39290,,70,1.58,2024-05-22
u_39291,David,17,4.12,2021-10-04
u_39292,Samantha,78,1.82,2023-05-15
u_39293,Yolanda,10,4.94,2020-03-01
u_39294,Joe,90,4.89,2018-12-19
u_39295,Nichole,67,1.66,2025-01-11
u_39296,Cody,42,1.03,2018-05-01
u_39297,Rebecca,79,1.47,2019-12-04
u_39298,Joseph,16,2.63,2016-12-27
u_39299,Daniel,38,4.12,2020-12-28
u_39300,Angela,14,4.38,2015-07-27
u_39301,Sharon,36,2.93,2016-10-13
u_39302,Cynthia,13,4.49,2023-11-03
u_39303,Sandra,59,4.54,2022-12-01
u_39304,Jon,27,3.41,2018-10-29
u_39305,Mary,8,2.37,2024-01-15
u_39306,Andrew,87,3.98,2022-12-02
u_39307,Kendra,53,3.68,2023-02-05
u_39308,Cassandra,75,2.87,2021-11-17
u_39309,Paul,5,4.08,2022-09-22
u_39310,Jonathan,5,4.27,2019-01-27
u_39311,Matthew,89,3.6,
u_39312,Wendy,82,1.06,2017-06-22
u_39313,Sharon,48,2.86,2022-07-07
u_39314,Kenneth,24,2.75,2018-02-15
u_39315,Jason,73,4.58,2022-10-18
u_39316,Brian,75,3.04,2022-01-20
u_39317,Lisa,78,2.5,2024-01-30
u_39318,,42,2.25,2019-08-13
u_39319,Heather,9,3.39,2023-07-11
u_39320,Alex,64,1.28,2016-11-01
u_39321,Brent,69,4.5,2022-06-10
u_39322,,91,3.48,2015-12-11
u_39324,Henry,92,2.14,2021-09-03
u_39325,Carolyn,9,4.61,2021-04-06
u_39326,Alisha,77,1.13,2020-03-12
u_39327,Rachel,61,2.21,2016-03-30
u_39328,Melvin,83,2.18,2015-11-28
u_39330,Rebecca,55,1.81,2019-09-09
u_39331,Michael,68,1.26,2018-03-18
u_39332,Veronica,25,2.56,2022-09-08
u_39333,,71,3.88,2016-05-21
u_39334,Troy,56,1.24,2020-01-11
u_39335,Christopher,27,1.69,2017-06-20
u_39336,Stephanie,23,3.53,2017-03-20
u_39337,Misty,40,3.83,2024-05-27
u_39338,Catherine,93,1.01,2019-03-27
u_39339,Corey,58,4.75,2016-12-11
u_39340,Barry,36,2.52,2018-05-11
u_39341,Jerome,74,2.45,2024-12-18
u_39342,Michael,32,4.35,2023-11-22
u_39343,Samantha,23,1.44,2016-02-08
u_39344,Jeffrey,40,1.93,2017-11-06
u_39345,Joseph,48,4.42,2019-10-18
u_39346,Dorothy,24,3.25,2017-03-19
u_39347,Christopher,85,3.46,2021-12-05
u_39348,Sharon,39,2.22,2025-01-05
u_39349,William,40,3.14,2016-04-12
u_39350,Michael,29,4.36,2021-08-20
u_39351,April,45,4.93,2020-06-03
u_39352,John,91,2.55,2018-07-30
u_39353,Kara,34,1.64,2019-02-23
u_39354,Troy,90,2.45,2018-07-10
u_39355,Cristina,15,2.39,2015-06-08
u_39356,Jennifer,70,2.42,2022-07-29
u_39357,Megan,89,2.02,2022-11-03
u_39358,Shannon,82,3.18,2018-07-21
u_39359,Nicholas,71,4.88,2022-02-11
u_39360,Meagan,2,1.21,2021-01-16
u_39361,Sharon,98,3.29,2024-02-19
u_39362,Jackson,1,4.82,2023-11-02
u_39363,Elizabeth,54,2.68,2021-03-26
u_39364,Jennifer,2,3.18,2022-03-07
u_39365,Richard,36,1.43,2024-03-31
u_39366,Michael,68,3.38,2021-02-11
u_39367,William,28,2.55,2020-02-13
u_39368,Margaret,87,3.91,2019-03-29
u_39369,Jason,20,3.0,2015-11-27
u_39370,Richard,37,1.43,2021-12-05
u_39371,Haley,59,1.63,2021-04-15
u_39372,,44,4.53,2018-02-12
u_39373,Patricia,12,3.39,2020-09-04
u_39374,Kimberly,32,1.28,2022-01-14
u_39375,Kevin,38,2.22,
u_39376,Joseph,31,4.03,2015-06-24
u_39377,Amy,18,3.32,2015-12-04
u_39378,Katie,29,4.51,2024-07-21
u_39379,Joshua,98,2.15,2023-07-09
u_39380,Lisa,51,4.49,2023-11-25
u_39381,Sarah,29,2.7,2018-02-24
u_39382,Victoria,91,4.88,2020-10-22
u_39383,William,95,4.39,2025-01-13
u_39384,Eric,63,4.69,2015-09-20
u_39385,Dawn,98,4.34,2021-04-23
u_39386,Michael,81,3.98,2018-12-03
u_39387,Juan,20,4.19,2017-04-07
u_39388,Kenneth,31,3.23,2023-07-08
u_39389,,31,2.57,2024-12-14
u_39390,Courtney,58,2.63,2018-03-08
u_39391,Stephanie,85,2.71,2020-05-19
u_39392,David,7,3.02,2022-10-04
u_39393,Patrick,96,3.71,2016-11-04
u_39394,Patricia,12,2.46,2018-06-29
u_39395,Gabriel,87,3.73,2016-08-14
u_39396,Keith,61,2.35,2016-12-15
u_39397,Kayla,43,3.29,2025-03-01
u_39398,Duane,49,3.64,2015-08-13
u_39399,Frank,40,2.57,2022-12-28
u_39400,Brianna,70,3.18,2024-10-09
u_39401,Patricia,32,1.07,2023-05-09
u_39402,Christina,63,2.9,2020-12-25
u_39403,Kathy,15,4.29,2018-10-03
u_39404,Debra,90,2.2,2023-10-26
u_39405,Mark,84,2.06,2015-08-29
u_39406,David,12,4.09,2021-12-31
u_39407,Larry,26,2.28,2022-05-03
u_39408,Christopher,30,2.56,2017-07-14
u_39409,Jeremiah,93,4.29,2018-09-11
u_39410,Willie,30,1.26,2016-10-28
u_39411,Thomas,77,4.74,2018-02-09
u_39412,Andre,62,1.79,2018-08-02
u_39413,David,43,1.86,2017-06-13
u_39414,Jeffrey,22,4.09,
u_39415,Tyler,17,1.49,2020-01-23
u_39416,Patricia,23,1.56,2019-03-12
u_39417,,25,1.37,2019-11-05
u_39418,Brittany,70,3.42,2016-06-04
u_39419,Bobby,37,4.37,2019-04-03
u_39420,Brian,90,1.72,2017-04-27
u_39421,Douglas,57,2.58,2022-07-27
u_39422,,85,3.72,2016-10-10
u_39423,Lauren,99,2.22,2016-11-05
u_39424,Rita,70,1.78,2020-04-28
u_39425,Allen,22,4.62,2015-04-25
u_39426,Hector,81,3.81,2016-10-06
u_39427,Amy,75,4.7,2015-10-18
u_39428,John,4,4.12,2021-08-20
u_39429,Teresa,58,2.39,2018-01-06
u_39430,Sean,44,1.1,2021-01-23
u_39431,Isaac,74,2.87,2020-02-09
u_39432,Katelyn,17,2.47,2022-11-13
u_39433,Michael,18,3.02,2017-08-08
u_39434,Anthony,53,1.05,2020-06-27
u_39435,Sean,19,3.13,2019-02-03
u_39436,Amy,86,2.65,2017-11-06
u_39437,Daniel,61,3.72,2016-04-26
u_39438,Nina,57,2.08,2023-06-25
u_39439,Jason,79,4.28,2021-08-04
u_39440,Kenneth,44,4.72,2019-08-31
u_39441,Steven,19,1.66,2019-01-23
u_39442,Erika,25,3.59,2017-10-04
u_39443,Marvin,37,3.53,2021-02-13
u_39444,Cindy,18,2.36,2024-04-13
u_39445,Bonnie,58,1.45,2015-10-18
u_39446,Eric,12,3.67,2016-10-14
u_39447,Daniel,32,2.82,2019-03-12
u_39448,Thomas,26,1.76,2015-09-09
u_39449,Amy,26,1.23,2024-06-30
u_39450,Elizabeth,47,4.78,
u_39451,Veronica,42,2.64,2020-12-25
u_39452,Cynthia,92,3.99,2019-09-23
u_39453,Charles,89,1.55,2016-02-26
u_39454,Michael,94,3.5,2015-05-16
u_39455,Charles,51,1.1,2015-10-17
u_39456,Gary,41,2.69,2016-01-11
u_39457,Jacob,78,1.98,2016-05-10
u_39458,Kimberly,65,2.34,2020-12-11
u_39459,Brian,97,3.5,2016-03-08
u_39460,,61,2.42,2015-09-25
u_39461,April,75,1.99,2023-10-08
u_39462,Amy,35,3.86,2020-01-17
u_39463,Timothy,85,3.17,2019-06-28
u_39464,Jacqueline,22,3.51,2024-07-21
u_39465,Cassandra,69,2.53,2016-02-28
u_39466,Brian,40,2.02,2016-03-29
u_39467,Patricia,54,2.0,2024-09-08
u_39468,William,82,4.97,2019-01-28
u_39469,Joseph,37,3.66,2016-02-16
u_39470,Gary,44,1.4,2017-03-10
u_39472,Christopher,82,1.41,2021-07-16
u_39473,Michael,12,2.2,2023-04-13
u_39474,Justin,21,4.38,2020-05-23
u_39475,Derrick,40,4.66,2016-10-03
u_39477,Arthur,64,3.22,2018-05-10
u_39478,Brian,41,2.81,2018-08-17
u_39479,Douglas,79,1.98,2019-01-27
u_39480,Mackenzie,99,4.19,2018-04-30
u_39481,Adam,47,3.49,2018-09-07
u_39482,Sonya,92,3.12,2024-10-29
u_39483,Jessica,4,2.04,2019-09-14
u_39484,Jennifer,28,2.24,2018-01-11
u_39485,Stephanie,94,1.98,2017-03-10
u_39486,Albert,48,3.55,2024-03-26
u_39487,Brandon,57,3.45,2019-05-29
u_39488,Anthony,91,1.69,2018-02-19
u_39489,Eric,16,2.33,2019-01-11
u_39490,,96,1.07,2023-06-30
u_39491,,12,1.71,2023-09-03
u_39492,Tim,55,3.11,2023-06-30
u_39493,George,36,2.51,2023-02-26
u_39494,,15,3.35,2020-04-13
u_39495,Gregg,19,2.68,2023-02-02
u_39496,Anthony,18,1.37,2017-02-03
u_39497,Daniel,90,3.67,2020-11-18
u_39500,Lisa,28,1.83,2016-10-01
u_39501,Melissa,56,4.35,2023-03-08
u_39503,Caleb,79,2.51,2016-05-08
u_39504,David,11,1.89,2015-05-20
u_39505,Ryan,43,3.51,2024-06-26
u_39506,Brandon,85,2.8,2016-01-28
u_39507,Nicholas,45,2.48,2023-10-05
u_39508,Rebecca,39,2.04,2016-02-17
u_39509,Joseph,95,4.82,2015-09-08
u_39510,Anthony,79,1.34,2018-02-08
u_39511,Tonya,81,2.1,
u_39512,Scott,89,2.38,2024-10-11
u_39513,Scott,24,4.27,2020-06-05
u_39514,Derrick,45,4.81,2020-02-04
u_39515,Jeremy,36,1.03,2021-10-19
u_39516,Randy,97,4.84,
u_39517,William,4,4.85,2023-04-01
u_39518,Jason,65,4.65,2020-02-10
u_39519,Christina,56,4.68,2020-06-11
u_39520,Michael,11,4.21,2016-07-12
u_39521,,85,2.2,2024-02-12
u_39522,Justin,25,4.21,2015-11-19
u_39523,Chelsea,50,2.96,2024-01-18
u_39524,William,92,3.16,2020-07-24
u_39525,Erik,52,1.09,2024-04-05
u_39526,Joshua,6,2.9,2020-06-05
u_39527,Kathryn,46,2.08,2015-09-15
u_39528,Nancy,70,2.35,2025-03-16
u_39529,Scott,86,2.9,2019-05-29
u_39530,Barbara,15,3.75,2021-06-21
u_39531,Heidi,61,1.3,2018-02-13
u_39532,Trevor,33,3.42,2017-04-10
u_39533,Zachary,81,2.2,2024-09-29
u_39534,Zachary,12,4.31,2015-07-22
u_39535,Dominique,31,4.58,2022-10-26
u_39536,Kelly,99,1.4,2015-08-25
u_39537,Andrea,34,4.5,2018-10-04
u_39538,Jamie,32,3.16,2019-05-20
u_39539,Michelle,23,1.66,2024-09-11
u_39540,Andrew,69,1.04,
u_39541,Kendra,40,3.42,
u_39542,Dominic,66,3.13,2019-01-12
u_39543,Kevin,31,3.86,2015-10-01
u_39544,Crystal,12,3.03,2023-04-01
u_39545,Alexis,42,1.09,2022-11-30
u_39546,Karen,20,2.73,2023-05-23
u_39547,Dave,14,4.36,2020-10-16
u_39548,Susan,75,2.53,2018-12-06
u_39549,Jennifer,60,2.05,2017-05-19
u_39550,Kerry,95,2.16,2023-12-06
u_39551,Julie,97,1.42,2021-01-15
u_39552,Susan,90,2.53,2020-12-29
u_39553,Zachary,2,4.11,2019-09-02
u_39554,Michelle,31,1.24,2018-12-11
u_39555,Michael,55,4.67,2015-11-02
u_39556,Amy,35,2.8,2019-10-15
u_39557,Dalton,27,3.63,2017-06-28
u_39558,Candice,5,2.49,2019-08-18
u_39559,Malik,75,2.07,2020-01-03
u_39560,Christian,51,1.38,2023-03-03
u_39561,Cesar,92,2.89,2023-12-12
u_39562,Shannon,16,2.68,2020-10-13
u_39564,Denise,90,2.61,2015-09-06
u_39565,Jasmine,88,2.79,2022-01-07
u_39566,Christina,68,4.15,2025-01-08
u_39567,Alyssa,76,1.51,2016-07-18
u_39568,,82,2.63,2024-07-21
u_39569,Pamela,78,1.56,2017-08-01
u_39570,Christopher,81,4.75,2015-04-16
u_39571,Richard,44,4.32,2020-05-16
u_39572,Nathaniel,41,4.39,2021-05-23
u_39573,Lindsey,16,1.55,2019-06-05
u_39574,Lori,42,4.5,2019-01-28
u_39575,George,20,1.57,2020-03-24
u_39576,Justin,62,2.86,2016-08-08
u_39577,Catherine,28,1.4,2023-08-14
u_39578,Michael,60,4.72,2023-06-15
u_39579,Robert,41,4.94,2020-01-08
u_39580,Christy,1,2.69,2021-08-27
u_39581,Robert,16,4.8,2024-10-02
u_39582,Caleb,4,1.37,2023-04-06
u_39583,Laura,54,4.64,2021-06-04
u_39584,Carrie,96,2.38,2019-06-30
u_39585,Michael,29,3.67,2021-01-28
u_39586,Leah,72,2.43,2020-12-29
u_39587,Adam,66,3.4,2023-09-10
u_39588,Thomas,24,1.92,2023-03-22
u_39589,Mercedes,41,3.5,2024-04-24
u_39590,Mary,63,3.04,2021-04-24
u_39591,Andrew,56,2.45,
u_39592,Lisa,14,2.76,2020-05-23
u_39593,Bethany,53,3.0,2021-11-16
u_39594,Nancy,44,2.66,2018-01-15
u_39595,Monica,43,1.28,2021-12-14
u_39596,Michelle,1,4.15,2023-11-23
u_39597,Adam,97,3.66,2018-12-10
u_39598,John,11,3.72,2015-07-06
u_39599,Carl,20,1.21,2024-11-21
u_39600,Gregory,79,4.09,2018-06-17
u_39601,Renee,92,4.1,2022-11-08
u_39602,Brian,21,4.18,2024-12-02
u_39603,Michelle,87,3.46,2024-09-14
u_39604,Brandon,73,3.06,2017-12-22
u_39605,Rebecca,20,4.49,2019-06-02
u_39606,Eric,17,3.33,2020-09-01
u_39607,Jennifer,63,1.37,2022-02-09
u_39608,Rachel,79,2.39,2020-12-24
u_39609,John,5,3.85,2015-10-04
u_39610,Chad,46,2.64,2021-07-22
u_39611,Tina,52,4.2,
u_39612,Jonathan,97,2.87,2020-03-28
u_39613,,94,2.54,2015-08-28
u_39614,Anthony,80,2.4,2021-12-05
u_39615,Laura,36,2.26,2021-02-06
u_39616,Sheri,49,2.92,2017-11-05
u_39617,Kyle,38,3.4,2016-01-05
u_39618,Cathy,88,4.7,2021-05-14
u_39619,Alexander,89,3.93,2024-04-10
u_39620,Morgan,27,1.85,2023-12-20
u_39621,Blake,69,2.82,2023-03-13
u_39622,Ashlee,50,2.23,2023-11-15
u_39623,Lynn,85,1.97,2021-07-25
u_39624,Lawrence,43,3.63,2022-01-03
u_39625,Robin,99,1.45,2018-12-29
u_39626,Felicia,70,1.1,2021-12-06
u_39627,Kent,9,2.65,2022-05-03
u_39628,Joseph,91,1.55,2022-11-03
u_39629,,65,3.04,2017-07-28
u_39630,Steven,30,3.2,2015-06-19
u_39631,,15,1.66,2019-03-23
u_39632,Michelle,32,3.79,2025-03-29
u_39633,Melanie,84,1.46,2018-07-30
u_39634,Elizabeth,4,3.47,2018-09-08
u_39635,Joshua,60,3.58,2024-08-10
u_39636,Chad,55,4.24,2018-05-14
u_39637,Timothy,34,4.55,2024-02-18
u_39638,Savannah,61,3.68,2022-09-26
u_39639,Michelle,38,3.48,2020-08-21
u_39640,Sarah,84,3.71,2017-04-27
u_39641,Lucas,51,3.11,2017-06-13
u_39642,Tammy,58,3.47,
u_39643,Roberto,92,4.62,2016-07-01
u_39644,Susan,25,3.78,2023-02-11
u_39645,Felicia,11,2.2,2019-08-20
u_39646,Samantha,8,3.86,2022-06-09
u_39647,Joshua,34,1.36,2017-06-04
u_39648,Pamela,27,2.81,2024-09-02
u_39649,Michael,22,2.57,2016-11-25
u_39650,,62,2.34,2018-11-12
u_39651,Tiffany,72,3.49,2017-04-20
u_39652,Gloria,97,1.68,2016-09-20
u_39653,Joshua,39,4.77,2020-12-01
u_39654,Jamie,73,2.03,2021-02-20
u_39655,Erik,22,3.77,2017-09-26
u_39656,Danny,73,2.75,2019-11-05
u_39657,,31,1.82,2023-03-26
u_39658,Robert,34,2.7,
u_39659,Eric,68,2.45,2018-09-10
u_39660,Lisa,78,4.12,2018-02-16
u_39661,Kevin,59,3.63,2023-04-17
u_39662,Jennifer,8,4.33,2015-10-23
u_39663,Amy,53,1.17,2017-11-12
u_39664,Tyler,99,4.33,2021-04-03
u_39665,Christine,86,2.65,2018-06-29
u_39666,Susan,54,2.03,2023-08-07
u_39667,Ashley,70,1.82,2024-01-28
u_39668,Pamela,97,2.39,2020-01-09
u_39669,Christy,18,2.38,2016-10-14
u_39670,Katherine,8,1.57,2022-08-24
u_39671,Gabrielle,7,3.4,2020-11-02
u_39672,Brandon,96,1.33,2025-03-20
u_39673,Steven,7,3.0,2016-10-09
u_39674,Daniel,10,2.57,2021-05-30
u_39675,Joanna,36,4.26,2015-08-27
u_39676,Amber,62,1.88,2025-01-09
u_39677,Stephanie,51,3.24,2018-12-23
u_39678,Robert,95,1.47,2018-12-23
u_39679,Kimberly,31,3.87,2017-12-22
u_39680,Katherine,10,2.3,2024-05-29
u_39681,Stacy,84,4.84,2019-09-15
u_39682,David,35,4.63,2020-11-14
u_39683,Kevin,29,2.91,2016-07-28
u_39684,Barbara,94,4.16,2023-04-12
u_39686,Richard,31,4.13,2019-08-04
u_39687,Jeffrey,97,2.79,2021-08-03
u_39688,Heather,68,1.38,2021-12-26
u_39689,,98,2.11,2021-05-09
u_39690,Kayla,17,2.2,2016-11-17
u_39691,Joshua,98,3.87,2024-12-01
u_39692,Mark,96,4.15,2023-06-21
u_39693,,97,3.13,2025-02-21
u_39694,Susan,37,2.32,2016-01-09
u_39695,,95,2.63,2019-06-05
u_39696,Michael,90,3.5,2024-04-25
u_39697,Angela,95,3.53,2023-11-09
u_39698,Sandra,95,1.72,2022-10-07
u_39699,Stephanie,28,3.0,2016-06-19
u_39700,James,38,3.27,2015-08-01
u_39701,Keith,10,4.0,
u_39702,Jacob,72,2.87,2020-06-11
u_39703,Kevin,83,4.75,2015-07-15
u_39704,Amanda,28,3.66,2015-11-24
u_39705,Keith,69,3.89,2017-03-01
u_39706,Bradley,88,3.35,2022-06-11
u_39707,Ashley,7,4.38,2016-02-14
u_39708,William,84,2.44,2024-12-21
u_39709,Christopher,2,1.13,2016-12-25
u_39710,Crystal,57,1.46,2024-03-31
u_39711,Maria,10,2.71,2015-08-15
u_39712,Adam,82,2.57,2025-03-30
u_39713,Robert,98,2.79,2022-02-05
u_39714,Jason,14,3.16,2017-01-09
u_39715,Thomas,74,2.63,2017-04-26
u_39716,Morgan,32,1.18,2022-07-18
u_39717,William,53,4.2,2018-08-08
u_39718,Julian,3,4.74,2015-05-14
u_39719,Megan,48,3.32,2017-09-14
u_39720,Kyle,8,2.87,2017-05-16
u_39721,Mary,9,1.46,2021-09-01
u_39722,Adam,75,4.69,2017-04-20
u_39723,Cheyenne,16,2.45,2018-09-04
u_39724,Amy,98,4.1,2020-11-24
u_39725,Victoria,88,1.77,2022-03-04
u_39726,Cassandra,31,4.64,2017-05-29
u_39727,,5,3.85,2021-04-22
u_39728,Margaret,97,2.25,2024-06-29
u_39729,Sandra,94,4.03,2020-10-06
u_39730,Shawn,94,2.22,2021-05-04
u_39731,Mark,79,1.86,2018-03-19
u_39732,James,39,4.23,2016-12-17
u_39733,Kimberly,16,4.72,2022-10-19
u_39734,Vanessa,90,1.21,2021-09-27
u_39735,Anthony,64,1.35,2017-02-26
u_39736,Ana,76,4.54,2023-11-19
u_39738,Sarah,47,3.83,2023-07-30
u_39739,Brittney,59,2.72,2022-05-05
u_39740,Kimberly,99,3.07,2016-06-03
u_39741,Jennifer,20,2.48,2024-02-02
u_39742,Kristine,21,4.78,2021-09-09
u_39743,Amanda,53,3.73,2019-01-24
u_39744,Benjamin,79,4.79,2024-06-25
u_39745,Mike,54,4.62,2017-11-24
u_39746,Michael,49,3.74,2016-10-04
u_39747,Troy,16,1.94,2023-07-16
u_39748,Sandra,16,2.8,2024-08-15
u_39749,Michael,23,3.7,2023-06-19
u_39750,Joel,68,2.88,2018-10-05
u_39751,Omar,93,2.77,2021-09-09
u_39752,Nicole,37,2.69,2021-11-05
u_39753,Stacy,24,1.71,2015-04-27
u_39754,John,61,2.54,2020-08-01
u_39755,Craig,8,4.95,
u_39756,Dustin,69,2.03,2022-11-06
u_39757,Danny,29,2.24,2024-09-25
u_39758,Lisa,10,4.85,
u_39759,Jasmin,56,3.05,2025-02-13
u_39760,Jason,73,4.09,2024-01-10
u_39761,Natalie,22,1.99,2024-02-17
u_39762,Sharon,10,2.61,2018-04-14
u_39763,James,84,3.49,2023-06-15
u_39764,Alison,20,2.0,2020-12-21
u_39766,Kristi,91,2.9,2018-03-27
u_39767,Melissa,10,4.37,2017-10-05
u_39768,Joshua,83,3.77,2022-07-09
u_39769,Robyn,41,4.67,2015-08-04
u_39770,Priscilla,94,4.87,2019-04-07
u_39771,Regina,80,2.89,2015-05-13
u_39772,Keith,40,2.68,2024-06-06
u_39774,Catherine,5,4.59,2016-01-11
u_39775,Christina,43,1.08,2021-08-14
u_39776,Sean,67,1.93,2024-02-19
u_39777,Alexandra,24,4.35,2022-12-28
u_39778,Roberta,90,3.09,2019-06-10
u_39779,Dustin,31,4.33,2024-08-14
u_39780,Christina,59,3.61,2021-10-14
u_39781,Jerry,67,4.25,2018-06-26
u_39782,Carrie,63,2.67,2017-10-26
u_39783,David,1,1.04,2015-04-17
u_39784,Julia,75,3.7,2021-03-21
u_39785,Alexandra,69,2.99,2020-04-11
u_39786,James,71,4.93,2020-03-27
u_39787,Ryan,33,1.48,2024-07-05
u_39788,Sean,77,3.48,
u_39789,Juan,63,2.2,2020-01-17
u_39790,Lisa,42,3.01,2021-05-02
u_39791,Lynn,31,1.29,2018-11-17
u_39792,Elizabeth,52,4.44,2023-02-17
u_39793,Laura,50,4.57,
u_39794,Adam,13,2.97,2021-09-23
u_39795,Kelly,65,1.33,2022-02-18
u_39796,Shirley,38,3.32,2024-12-10
u_39797,Rachel,39,2.15,2021-04-16
u_39798,Lisa,97,1.1,2022-10-24
u_39799,Kyle,42,4.32,2023-02-15
u_39800,Alex,99,1.52,2019-02-27
u_39801,Victor,39,4.7,2022-07-20
u_39802,Daniel,42,3.65,2021-02-26
u_39803,Douglas,73,1.57,2019-04-23
u_39804,Paul,70,2.07,2021-09-13
u_39805,Edward,73,4.91,2023-06-27
u_39806,Jim,91,3.59,2018-10-27
u_39807,Beth,42,2.93,2015-10-25
u_39808,Robert,29,4.82,2016-11-02
u_39809,Katherine,68,1.12,
u_39810,Lisa,25,2.53,2018-02-02
u_39811,Tabitha,16,4.27,2023-10-13
u_39812,Jeremiah,57,4.82,2021-11-21
u_39813,Andrew,34,4.14,2018-04-04
u_39814,Jacob,75,3.55,2023-04-18
u_39815,Laurie,9,1.51,2019-11-13
u_39816,Brian,35,3.15,
u_39818,Chase,39,4.31,2017-06-26
u_39819,Nicholas,45,3.68,2019-05-20
u_39820,Logan,60,4.38,2025-04-08
u_39821,Cynthia,92,3.32,2022-04-05
u_39822,Lauren,43,1.54,2025-01-23
u_39823,Jeff,61,4.0,2018-01-21
u_39824,Lynn,69,3.54,2022-03-07
u_39825,James,16,2.39,2019-04-18
u_39826,Kathryn,92,4.28,2020-04-03
u_39827,Kristin,2,4.53,2022-01-09
u_39828,Carrie,74,3.94,2025-03-16
u_39829,Sharon,19,2.94,2017-10-14
u_39830,Veronica,64,2.24,2022-05-19
u_39831,Steve,20,1.91,2019-03-26
u_39833,Ariana,60,3.6,2022-07-25
