business_id,name,city,state,business avg stars,review_count,categories,business_group
b_15594,"Martinez, Rice and Bryant",West Donald,KS,1.5,366,,B
b_15595,"Ramos, Castillo and Johnson",Hallfort,CA,2.2,252,"cell, tell",A
b_15596,Carter and Sons,Fleminghaven,KY,1.5,331,"line, enjoy",A
b_15597,"Williams, Rich and Johnson",South Annashire,OH,4.4,444,"information, dinner, society",A
b_15598,Phillips-Morris,Tylerberg,VA,4.0,128,project,B
b_15599,"Lucas, Tran and Wilson",Victoriamouth,DC,1.8,56,"before, force, if",B
b_15600,"Williams, Robertson and Barr",North Heather,GA,2.4,177,beat,A
b_15601,"Henderson, Ewing and Hoover",Lake Barbara,VT,4.9,357,"guess, answer, move",
b_15602,Lopez-Rojas,South Christinamouth,NY,3.4,36,"able, seven, court",B
b_15604,Diaz-Sawyer,South Sara,OR,2.1,10,wonder,B
b_15605,Soto PLC,Darrenshire,PA,1.8,183,imagine,B
b_15606,Smith-Travis,East Zachary,DC,4.1,404,sit,B
b_15607,"Williams, Hammond and Mitchell",North Valerietown,SC,3.7,176,"song, sea, me",B
b_15608,"Hancock, Wolfe and Graham",North Anthony,OH,3.7,27,"record, suggest, national",B
b_15609,Berger-Lewis,West Luke,MI,3.2,100,"forget, remember",A
b_15610,"Adams, Guzman and Small",Port Danaview,,3.3,312,"reveal, debate, himself",A
b_15611,Brown-Todd,Bryanmouth,DC,3.9,211,"Democrat, wrong, happy",A
b_15612,Gordon LLC,Lake Davidport,DC,2.1,493,"yet, animal",B
b_15613,Herring and Sons,Lisaton,ND,2.4,30,"once, section",A
b_15614,,Lake Larryfurt,PA,4.5,165,"current, mouth",B
b_15615,Irwin-Price,Edwardborough,NY,2.2,394,"commercial, language",A
b_15616,"Lowery, Morris and Baker",West Robert,KY,3.2,23,my,B
b_15617,,North Christopher,SD,3.8,29,"share, measure, example",B
b_15618,"Mcintosh, Gibson and Alvarez",Nicolestad,DC,5.0,253,"person, in, security",B
b_15619,"Alexander, Lucas and Montes",Port Annashire,NY,2.7,386,"magazine, him, herself",A
b_15620,"Gillespie, Ferguson and Fleming",Zhangland,KY,2.7,466,"military, magazine",B
b_15621,"Howell, Conley and Hughes",,OH,4.4,182,what,A
b_15622,Cardenas Inc,Figueroaland,TN,4.2,454,prepare,
b_15623,Clark Inc,Port Sarachester,CO,3.9,420,"adult, court",B
b_15624,"King, Wade and Tran",,WI,2.9,131,"community, rise",
b_15625,"Walker, Miller and Turner",East Jamesland,ID,2.3,193,"oil, rise",A
b_15626,Young-Curry,Oneillmouth,NV,3.4,317,dark,B
b_15627,Bowman LLC,Juliaside,NM,4.5,77,"single, three, minute",B
b_15628,"Garcia, Melendez and Young",Donovanmouth,DC,4.5,302,"understand, service, doctor",B
b_15629,Nelson Ltd,Cooperton,NY,1.4,347,"manager, little, provide",A
b_15630,Stephens-Moran,North Kaylashire,NJ,2.7,168,"stand, tough, main",B
b_15631,"Stephens, Acosta and Higgins",Maryland,MT,2.9,58,"nothing, discuss, success",
b_15632,Oconnell Group,East Matthewhaven,NY,4.9,190,"human, deal",B
b_15633,Franklin PLC,West Anita,ID,3.7,304,"environment, challenge",B
b_15634,"Marshall, Holland and Mahoney",Patrickfort,,2.6,403,"left, six",A
b_15635,"Mclean, Hughes and Stevens",Clarkshire,ND,1.1,402,"international, indicate",A
b_15636,"Walters, Ramirez and Stuart",Karenville,UT,3.3,357,"nation, wish",A
b_15637,"Phillips, Hull and Knox",Travismouth,LA,1.4,485,discussion,A
b_15638,Campos-Blankenship,Lake Michelletown,TX,4.3,150,million,B
b_15639,Oliver-Green,Lake Evelyn,AL,4.0,27,claim,B
b_15640,"Prince, Ellis and Reid",Davidshire,DC,2.8,149,"forward, person, agreement",A
b_15641,Lindsey and Sons,Mayview,WA,2.7,81,"success, ahead, require",B
b_15642,Carrillo-Shaffer,Rebeccahaven,ND,4.6,480,beat,B
b_15643,Jones LLC,South Raymondchester,AK,2.2,251,"form, money",B
b_15644,Wolf Inc,Shannonburgh,MN,2.0,270,"author, daughter, entire",A
b_15645,Hogan and Sons,Port Mallory,KY,4.8,272,"major, left",A
b_15646,Holmes and Sons,Harrismouth,IN,4.2,152,"us, husband, method",A
b_15647,"Lopez, Thompson and Cole",Stevenmouth,NC,4.3,204,"happy, sign, around",B
b_15648,Perry and Sons,Margaretborough,MS,1.8,155,"star, medical",B
b_15649,"Kramer, Wyatt and Jones",Lake Brandi,ID,1.6,303,there,B
b_15650,Robinson-Colon,West Annette,VT,1.1,35,"until, here",
b_15651,"Wilson, Cantu and Hill",South Benjamin,OR,1.9,431,"forward, stop",A
b_15652,Mcguire-Jimenez,Blankenshipchester,OK,4.1,68,moment,A
b_15653,Parker PLC,Lake Blake,WV,2.0,61,up,A
b_15654,Wood-Hodge,North Brandon,OH,3.9,426,"measure, weight",
b_15655,,East Amanda,AZ,2.0,158,"record, director",B
b_15656,"Bell, Freeman and Cortez",Juliafurt,MA,2.6,410,"little, education",
b_15657,"Roberts, Guerra and Mendez",Annhaven,ME,4.9,116,"day, discussion",A
b_15658,Thomas-Alexander,Reedside,ME,2.0,327,strong,B
b_15659,Lowery Ltd,Randyborough,OR,2.5,68,look,B
b_15660,Harris-Thomas,South Ryan,KY,2.2,267,"garden, important",A
b_15661,Alexander LLC,Nicolechester,WA,1.4,457,"doctor, sing",A
b_15663,Perez Group,Brettview,HI,2.5,434,house,B
b_15664,Hoffman-Frazier,North Matthewville,PA,3.8,28,address,B
b_15665,Delgado Inc,Graymouth,AZ,4.3,175,"role, order, deal",B
b_15666,"Bowman, Roth and Harrison",Lake Victoriahaven,UT,3.2,34,"face, community",B
b_15667,Simmons-Campbell,Millerstad,SC,1.1,432,reality,B
b_15668,"Rodriguez, Johnson and Mcdonald",New Ianfurt,,3.5,13,reduce,A
b_15669,"Garcia, Hill and Anderson",Bethanyberg,,1.2,12,education,A
b_15670,Roberts-Atkins,Port Cynthialand,SC,3.5,427,"morning, game, billion",A
b_15671,Hernandez-Smith,Esparzaton,KS,3.7,371,"a, through, east",A
b_15672,Jackson Inc,East Donna,AK,1.8,403,something,A
b_15673,Smith-Weaver,Richardbury,OH,4.3,378,shoulder,B
b_15674,Russell-Gibson,Schultzhaven,KY,4.6,36,"drive, thank, project",A
b_15675,"Palmer, Hall and Lucas",South Michelleborough,WI,4.3,377,region,A
b_15676,Simmons Group,Brownhaven,MO,2.2,355,"medical, laugh, require",A
b_15678,Nguyen Ltd,East Kimberlyland,CO,4.7,394,save,
b_15679,"Rogers, Hebert and Hill",New Thomasstad,NC,2.3,53,,B
b_15680,Page Group,New Drew,SC,4.3,221,"spring, wide",A
b_15681,Peterson and Sons,,VT,1.0,61,situation,A
b_15682,Smith-Rosario,North Christopher,ME,1.0,162,"walk, resource",B
b_15683,"Higgins, Kelley and Silva",East Kevin,GA,4.0,211,end,A
b_15684,Hansen-Sawyer,Melissaland,CT,4.0,330,,A
b_15685,Hebert Inc,Davidport,SC,4.2,473,"wall, skin, later",B
b_15686,"Goodwin, Travis and Howard",West Matthewburgh,DC,4.7,20,"audience, team",A
b_15687,Payne PLC,West Feliciaside,AK,1.5,77,"trouble, president, east",B
b_15688,"Adams, Nolan and Williams",Brentmouth,ID,1.9,236,"person, arm",B
b_15689,"King, Martin and Alvarado",Jenniferstad,MS,4.6,130,"available, project, partner",B
b_15690,Gomez-Sutton,North Adamshire,MD,1.7,342,seat,B
b_15691,Jones-Thompson,South Frederick,MD,3.7,478,"assume, southern",B
b_15693,Nelson PLC,Jonathanville,NM,1.3,66,pattern,A
b_15694,Caldwell PLC,Brownshire,CA,2.1,339,"thus, many, maybe",A
b_15695,Crawford-Foster,Thomasside,,3.1,73,"boy, indicate, huge",B
b_15696,Lewis-Sims,North Todd,,4.4,239,fill,A
b_15697,"Osborn, Gibson and Hubbard",Thomasview,MI,3.8,20,"bed, week",B
b_15698,Anderson Ltd,North Joann,LA,3.5,130,"authority, nor",A
b_15699,"Garrett, Gamble and Price",West Michaelland,CT,3.0,233,"author, audience",
b_15700,"Gonzalez, Garrett and Hansen",Tomtown,MA,2.2,234,"goal, music",B
b_15702,"Myers, Cannon and Martinez",South Hannahville,VA,2.6,157,mention,A
b_15703,George Inc,Port James,IL,1.1,237,,A
b_15704,"Burns, Williams and Payne",West Robert,CT,1.8,39,"system, budget, if",B
b_15705,"Moore, Jones and Owens",Reyeshaven,MS,2.7,19,"rate, news, daughter",A
b_15706,Erickson Group,North James,NM,2.7,63,want,B
b_15707,"Burgess, Harrison and Garner",Millerfort,IN,1.2,195,"four, administration",A
b_15708,Scott Group,Lake Manuelmouth,ME,3.4,216,understand,B
b_15709,Davis-Ortega,Watkinstown,OK,3.2,264,"benefit, rate, just",B
b_15710,"Foster, James and Berg",Port Robin,NM,1.3,166,cold,A
b_15711,"Hale, Santos and Yu",Matthewton,VA,4.8,138,"develop, expect, interest",A
b_15712,Smith PLC,West Brycechester,NE,1.4,67,hold,A
b_15713,Espinoza-Knight,Brennanchester,NY,4.4,414,"onto, admit",B
b_15714,Howell-Taylor,Jimenezberg,AR,1.0,408,chance,B
b_15715,"Murray, Crawford and Lucas",North Martin,SC,4.5,204,,A
b_15716,Lyons-Buchanan,New Christopher,MO,1.1,426,"yourself, financial",A
b_15717,Henry-Chandler,Copelandhaven,DE,4.0,431,"behavior, suggest",A
b_15718,"Wilson, Mckay and Dunn",Alejandromouth,MT,2.4,412,"detail, cost",B
b_15719,"Gomez, Turner and Shaw",East Carl,AZ,4.0,397,"section, work, campaign",B
b_15720,Day PLC,North Anthony,NC,2.6,85,"goal, industry, dark",A
b_15721,Stone PLC,Lake Amandachester,FL,1.3,98,"her, party, owner",A
b_15722,Mitchell-Thompson,Duranshire,DE,4.1,363,"common, seek, forget",B
b_15723,Young-Powell,,IA,1.3,90,option,B
b_15724,Walker-Hill,East Ronald,OH,4.7,195,"article, figure, imagine",A
b_15725,Morgan PLC,Dunnburgh,WA,1.2,335,"truth, near, order",A
b_15726,"Fuller, Lloyd and Moreno",Stewarthaven,AL,2.9,277,"much, step",A
b_15727,,Williamshire,IN,3.9,392,style,
b_15728,Morris Group,Lopezview,KY,2.6,88,"family, local",A
b_15729,Casey LLC,Lake Jeffrey,MO,1.9,154,network,B
b_15730,Lee LLC,North Anthonyland,AR,4.0,138,"investment, kid, standard",A
b_15731,"Johnson, Gomez and Baker",East Robert,MI,4.1,23,"increase, focus, several",A
b_15732,"Harris, Burgess and Morton",West Justin,OH,4.7,128,"successful, herself",A
b_15733,Singh Ltd,Diaztown,DE,2.5,11,Democrat,A
b_15734,Cook Ltd,Pricebury,LA,3.0,13,"spend, herself, trouble",A
b_15735,"Ramos, Zuniga and Hopkins",Bernardland,KY,2.5,253,"time, author, system",A
b_15736,"Anderson, Cardenas and Huang",North John,MA,2.0,75,"such, style, continue",B
b_15737,Salazar and Sons,Lake Matthewtown,NE,4.0,255,clearly,B
b_15738,"West, Lee and Torres",,TN,2.4,99,"argue, each, choice",
b_15739,James-Robinson,Rosariobury,NJ,2.7,439,"operation, close, positive",
b_15740,Berger and Sons,Guerraville,VA,2.6,187,more,B
b_15741,"Phillips, Hicks and Moore",Richardport,PA,3.9,69,blue,B
b_15742,Perez-Walker,Knappberg,IN,4.7,241,language,B
b_15743,Martin PLC,Jodiborough,CT,3.7,445,"activity, administration, record",A
b_15744,Fischer-Chang,Angelaport,NE,2.9,362,"car, animal",A
b_15745,Garza LLC,East Oscar,UT,4.1,185,water,A
b_15746,Wilson-Bates,South Kaylabury,AL,3.6,176,"whole, everything, find",A
b_15747,Larsen LLC,North Kelliview,IA,1.2,392,body,A
b_15748,"Reynolds, Whitehead and Phillips",North Patriciaborough,MT,1.4,207,"worry, law",B
b_15749,Lowe Group,East Andrewburgh,MA,1.2,69,"page, market",B
b_15750,"Hamilton, Hamilton and Young",West Courtney,MI,2.8,423,father,A
b_15751,"Frost, Davis and Henderson",Wagnerberg,OR,4.3,479,"national, property",A
b_15752,Robinson Ltd,,WV,2.3,420,woman,A
b_15753,Montoya-Logan,,NE,2.5,92,"quality, rather, audience",A
b_15754,"Lopez, Ruiz and Fuentes",West Jameston,CT,4.6,83,"between, local",B
b_15756,Garza PLC,Port Jeffrey,WY,3.7,463,everything,B
b_15757,Carter-Brown,Andreaburgh,GA,2.1,35,people,B
b_15758,Hayes LLC,North Alyssachester,GA,1.5,435,,A
b_15759,Morton-Thompson,West Keith,AZ,1.1,386,family,A
b_15760,"Fernandez, Johnson and Gomez",Lake Matthew,NC,1.4,252,"ok, time, away",A
b_15761,Burns Ltd,Lake Jeffreyville,MA,2.2,332,"spend, wind, thus",B
b_15762,Jones-Harris,Port Kathleenfort,KY,3.2,125,"before, shake, data",A
b_15763,Banks-Vasquez,New Paulaview,UT,1.3,332,least,A
b_15764,"Gamble, Ball and Martinez",Troyfort,NC,1.5,189,international,A
b_15765,"Ryan, Mueller and Henderson",Lake Toddhaven,AL,1.7,271,"result, could",B
b_15766,Henderson-Clark,South Daisy,MT,3.5,123,,A
b_15767,Durham-Martinez,West Chelsea,WI,3.5,275,"federal, create",B
b_15768,Alvarez-Bell,South Maryton,IA,3.2,47,"economy, so, action",B
b_15769,Snyder LLC,West Michaelfurt,TN,2.0,389,"mission, tax, camera",B
b_15770,Bauer Ltd,Lake Jackiebury,MN,2.5,86,call,A
b_15771,Chang-Norman,Devonport,NM,1.4,111,"large, decision, for",A
b_15772,Saunders-Weber,North Keithland,SD,1.9,21,tax,A
b_15773,"Warren, Roberts and Adams",East Jasonshire,AR,4.6,311,rest,B
b_15774,"Shah, Diaz and Fischer",Padillaburgh,WI,4.9,58,"hit, wait",B
b_15775,"Foley, Mullins and Holt",Jaketown,AK,3.6,263,"these, spend, rate",A
b_15776,Watkins-Rivera,Johnstonbury,,4.7,356,"style, understand",B
b_15777,Brock-Gonzalez,Rebeccafort,TX,3.6,389,"contain, anything, example",B
b_15778,"Mclaughlin, Murphy and Beltran",East James,IL,1.1,258,"single, end",A
b_15779,"Mathis, Meza and Scott",New Christian,AL,5.0,81,"open, adult, day",A
b_15780,Gibbs-Keller,Courtneyville,CT,1.4,456,"such, return, direction",B
b_15781,Dunn-Romero,Smithbury,IA,3.7,206,room,A
b_15782,Payne-Jackson,South Noah,ME,2.0,262,"career, bank, at",A
b_15783,Brown and Sons,Torresberg,ND,2.6,493,"guess, must",B
b_15784,"Ferguson, Lamb and Medina",Davidhaven,RI,3.6,367,"main, act",B
b_15785,"Beck, Riley and Guzman",New Lindaport,GA,2.7,308,"letter, be, begin",B
b_15786,"Young, Mercer and Reid",,AK,2.0,231,"community, already, how",A
b_15787,Taylor LLC,Cynthiaport,MO,2.3,69,likely,A
b_15788,"Sawyer, Olson and Shaw",Joshuashire,,2.4,366,"culture, business",B
b_15789,Freeman-Holmes,Shawnborough,PA,4.8,166,return,B
b_15790,"Roberts, Lang and Frazier",West Jameston,DE,4.2,351,"room, more",A
b_15791,"Smith, Hernandez and Murphy",New Joanne,AZ,2.8,471,"star, most, nothing",B
b_15792,Shepherd-Allen,Brianaport,WV,1.8,391,"step, turn",A
b_15793,Watson-Lambert,Lancemouth,WA,4.2,211,"cup, care",B
b_15794,"Valencia, Smith and Rodriguez",Hammondton,NM,1.6,276,"their, time, student",A
b_15796,Gibson and Sons,North Billy,WA,2.5,264,"instead, prove, life",A
b_15797,Reid Ltd,New Lori,UT,4.5,32,"civil, can",A
b_15798,Chen PLC,West Patrickfort,WY,1.5,465,"level, simply, political",B
b_15799,Sims-Love,Maryview,VT,1.5,414,"glass, occur",B
b_15800,Sharp-Evans,Port Jenna,MO,3.0,174,"edge, lead",A
b_15801,"Brown, Mccarthy and Cox",New Andreamouth,OR,2.1,37,rock,A
b_15802,Payne-Gentry,Jenniferview,NE,3.3,381,they,A
b_15803,Rogers Group,East Lisamouth,CT,2.8,360,heart,B
b_15804,Griffith PLC,Port Peter,WA,2.7,323,,B
b_15805,"Ramsey, Hutchinson and Miller",New John,CO,1.4,62,"another, race",B
b_15806,Riley-Pearson,West Johnfurt,KS,1.6,293,"deal, term",B
b_15807,Olson-Blair,Ryanfurt,AL,4.3,307,"evidence, worry",A
b_15808,Smith and Sons,West Barbaraburgh,ID,4.5,484,real,B
b_15809,Rice Ltd,Moralesview,AL,1.9,497,"full, a, reach",A
b_15810,Miller and Sons,Allenton,MN,1.5,94,"friend, claim",B
b_15811,"Rogers, Matthews and Higgins",New Michaelland,MN,1.2,466,back,B
b_15812,"Banks, Turner and Jackson",Derrickville,SC,3.4,358,health,B
b_15813,James PLC,West Dustin,NH,3.9,133,"just, soldier",B
b_15814,Kelley-Yoder,Beckmouth,NM,2.5,454,"its, writer",B
b_15815,Johnson PLC,Bradleymouth,NC,3.7,216,"policy, race, rest",A
b_15816,Edwards and Sons,Port Sarah,SC,3.9,426,usually,A
b_15817,King-Fields,Christinaport,AK,4.7,448,"everyone, team",A
b_15818,Johnson-Mcmahon,Mckayhaven,IN,1.3,174,"can, share, I",B
b_15819,"Underwood, Cortez and Smith",Mcgeeberg,MO,1.8,56,"though, table",B
b_15820,Cook PLC,Phamland,MO,1.3,429,"understand, woman, same",A
b_15821,"Lee, Gordon and Parker",Darrenville,VT,4.5,380,research,B
b_15822,Chapman-Tucker,Suzannetown,OR,4.2,165,"on, cell",B
b_15823,Haynes Inc,New Robinberg,PA,3.3,275,"my, back",A
b_15824,Wheeler-Adams,East Dennishaven,UT,1.3,288,"serious, care, clearly",B
b_15825,Davis-Harvey,Atkinsport,HI,2.1,485,"sell, new",B
b_15826,"Schroeder, Patel and Chambers",West Ronald,NC,2.2,491,"bank, remain, because",
b_15827,Smith Group,Nicoleshire,FL,3.2,14,,B
b_15828,Cole and Sons,New Jennifermouth,VA,2.0,91,race,B
b_15829,Weiss Inc,East Kathryn,MI,1.3,128,"sport, avoid",A
b_15830,"Webster, Wang and Riggs",North Davidstad,NM,3.9,271,"skin, treatment",A
b_15831,Brown Inc,North Brittany,NV,2.2,134,"meeting, new, remain",B
b_15832,"Bolton, Chavez and Marquez",Pamelatown,FL,2.8,435,growth,A
b_15833,"Rogers, Warren and Weaver",Andersonchester,MO,1.5,312,"player, resource",B
b_15834,"Valdez, Newton and Evans",Ryanburgh,MO,4.2,224,morning,B
b_15835,Murphy-Hernandez,East Sean,IN,3.3,37,"remember, trade, still",B
b_15836,"Doyle, Young and Ward",Port William,CA,4.6,498,"west, check",B
b_15837,"Frederick, Sparks and Haas",West Heatherbury,WV,3.0,278,"radio, instead",A
b_15838,Parker-Knox,New Jasonport,,4.8,34,"final, wall, pass",A
b_15839,"Avila, Thomas and Williams",East Courtneyshire,MN,4.6,16,"resource, skin",A
b_15840,Ochoa-Thomas,Butlerstad,,3.3,203,"everyone, thousand",A
b_15841,Ho Ltd,North Lindaside,KS,4.7,89,"discuss, top",B
b_15842,Medina-Jones,Lutzfort,ND,2.3,451,"get, since",A
b_15843,"Peterson, Gomez and Brewer",Oconnellland,MT,2.5,331,"design, really",B
b_15844,"Gonzales, Williams and Avila",East Jennifer,HI,1.2,45,"include, worker",B
b_15845,"Evans, Mendez and Stark",Nathanland,MS,3.4,267,"Congress, space",B
b_15846,Haney Group,Catherinefurt,,3.9,122,space,B
b_15847,Thomas and Sons,East Josephborough,TX,4.1,303,"single, officer",B
b_15848,Sanders Group,North Ashley,SC,1.6,211,"matter, about",A
b_15849,Martinez Group,Port Madelinetown,,2.8,23,"alone, example, minute",
b_15850,"Hamilton, Johnson and Gutierrez",Rodgersshire,MA,1.7,164,everything,A
b_15851,Rogers Ltd,Perezland,FL,3.6,408,"center, fire",B
b_15852,Koch and Sons,Michelleview,MO,1.6,94,"position, table, beautiful",B
b_15853,,Shannonview,LA,4.6,149,sound,B
b_15854,Lopez-Johnson,Powellbury,DC,1.9,380,"doctor, will",B
b_15855,Todd LLC,North Cassandra,NC,2.2,436,"often, morning",B
b_15856,Kelly-Daniels,Port Derrick,NC,4.4,106,"recognize, market",A
b_15857,"Davis, Schultz and Huang",New Josephville,NE,2.8,194,environmental,B
b_15858,Terrell-Torres,New Danielland,ND,1.1,497,"main, stay, Mr",A
b_15859,Webster-Osborn,North Monicafurt,WY,3.0,351,step,A
b_15860,Savage-Wilson,Huertaside,MO,1.3,367,"large, keep, must",A
b_15861,Davis Ltd,Wilcoxhaven,WY,4.9,441,rather,A
b_15862,Martinez-Richardson,Benjaminmouth,VA,3.4,198,"head, feel, style",A
b_15863,"Miller, Dennis and Miller",Mayborough,TN,2.0,91,sing,B
b_15864,,Alexishaven,MT,3.3,309,"raise, attack, land",B
b_15866,Le-Nolan,Wallerfort,VA,4.2,455,"candidate, every",B
b_15867,Hernandez Inc,Port Stevenview,CA,4.7,395,other,A
b_15868,Green-Hernandez,Hayneston,CA,4.5,358,"quality, director, strong",B
b_15869,Knapp Group,Barberbury,RI,2.4,464,"fill, assume, shoulder",B
b_15870,Smith PLC,North Jordan,MA,2.3,424,lay,B
b_15871,Martin Group,Lake Robertomouth,VA,1.1,114,,A
b_15873,Reyes PLC,Port Victor,NV,3.1,219,"room, recognize",A
b_15874,"David, Gray and Harvey",West Christophermouth,VT,2.8,338,you,A
b_15875,Brady-Cunningham,Lake Matthew,MS,4.6,258,"second, allow, team",A
b_15876,Cohen-Carr,Kristenmouth,WV,1.7,81,"example, main",B
b_15878,Price PLC,Fisherton,NC,1.3,142,"power, model, soldier",B
b_15879,"Cook, Lopez and Cooper",East Deborahhaven,HI,1.9,249,guess,B
b_15880,"Cooper, Case and Smith",Meganfurt,TN,1.1,87,"best, together, while",B
b_15881,Rosales PLC,West Anthonyfurt,MO,3.0,67,together,A
b_15882,Ayala-Walsh,Dylanview,TN,2.3,470,"check, focus, performance",B
b_15883,Porter Group,Goodwinton,RI,1.7,134,painting,B
b_15884,King-Carpenter,South Cathyhaven,ME,4.0,20,"from, ground",A
b_15885,Carroll-Spencer,Port Abigailfurt,WI,1.8,477,"grow, determine, despite",B
b_15886,,Bartonton,GA,3.8,416,hand,A
b_15887,"Collins, Berry and Adams",South Austin,NM,2.4,438,might,A
b_15888,Carrillo PLC,East Phillipfort,MI,3.0,36,"herself, price, home",A
b_15889,"Mays, Coleman and Myers",North Andreafort,ND,4.7,216,"at, science",B
b_15890,Galvan Group,Nguyenhaven,MN,1.1,231,"not, single, sign",B
b_15891,Simmons-Glenn,Annaside,WY,3.0,321,approach,B
b_15892,"Garner, Jacobs and Morales",East Jason,MO,4.4,391,"once, majority",A
b_15893,Jones-Blair,New Sue,HI,3.4,259,ball,B
b_15894,"Jackson, Bates and Jackson",East Mark,WY,2.1,324,"cover, move",B
b_15895,Thomas LLC,New Gregory,MT,2.6,217,"want, tree",A
b_15896,"Foster, Roberts and Johnson",South Jamesstad,NM,3.7,118,"one, over",B
b_15897,Garza LLC,Kristaport,DE,4.6,305,well,B
b_15898,"Armstrong, Young and Smith",Ricardoland,CT,1.2,411,"research, often, those",A
b_15899,"Robles, Stewart and Rivera",West Teresa,RI,1.3,444,"use, loss, believe",A
b_15901,Daniels and Sons,Mcdanielton,NM,1.9,131,TV,B
b_15902,King-Smith,Gatesmouth,ND,2.1,248,billion,
b_15903,"Brewer, Patton and Valdez",North Valerie,WI,1.9,115,heart,
b_15904,Franklin-Morales,Landryville,MS,1.8,288,"generation, sort, should",A
b_15905,"Palmer, Morton and Rose",New Michael,KY,1.5,45,but,B
b_15906,Mendez Inc,Danielburgh,MT,4.7,47,"people, wait, admit",A
b_15907,Harvey-Schmidt,Garrisonberg,CA,1.6,81,"maintain, note",B
b_15908,"Herrera, Walters and Hickman",New Denise,SD,1.8,65,"sell, become",A
b_15909,Benson Inc,Donaldfurt,FL,2.0,176,seat,B
b_15910,"Wilkerson, Clark and Sullivan",Nicoleview,WV,4.7,230,to,A
b_15911,Turner LLC,North Morganland,PA,4.0,85,"ask, alone",A
b_15912,Alexander Group,Ashleyfort,RI,4.2,219,"particularly, read",B
b_15913,"Walton, Nguyen and Robbins",Lindabury,ME,1.4,220,face,A
